location,date,avg,median,high,low,std,obs
PEPCO,2022-04-14,68.47078383333333,76.8244045,96.454742,44.113136,14.611195549969475,24
PEPCO,2022-04-15,64.84637654166667,64.1042525,100.019115,47.677356,12.112189988319278,24
PEPCO,2022-04-16,63.73014525,58.8693375,86.97499,55.268359,9.269278684055925,24
PEPCO,2022-04-17,60.617806,56.132049,99.406026,51.671835,11.697360354686875,24
PEPCO,2022-04-18,86.64046,90.9891645,111.513869,55.797531,20.088139058566593,24
PEPCO,2022-04-19,95.01316829166666,96.2988325,137.452336,64.954345,20.400814042793897,24
PEPCO,2022-04-20,86.45815441666667,76.37111250000001,150.064407,61.059121,24.976057731380983,24
PEPCO,2022-04-21,76.79926041666667,83.113516,98.726942,49.806483,15.706386250483023,24
PEPCO,2022-04-22,68.52548041666667,68.36316450000001,111.536818,48.098822,13.8542925623476,24
PEPCO,2022-04-23,59.53678204166667,57.121618999999995,75.46309,46.64627,9.732988896925573,24
PEPCO,2022-04-24,66.64988941666667,59.44045,109.508523,41.661339,24.292168785824117,24
PEPCO,2022-04-25,81.69116816666667,90.6432945,112.749861,46.633047,21.97691180066609,24
PEPCO,2022-04-26,78.700774875,85.400316,106.051431,49.058365,16.873692475375876,24
PEPCO,2022-04-27,78.76241629166667,79.422544,111.323336,55.24692,14.605561840435836,24
PEPCO,2022-04-28,70.86800258333334,64.4660235,107.115067,55.091356,15.742651973479413,24
PEPCO,2022-04-29,70.47763245833333,68.88149999999999,97.057913,53.862069,12.805538021693957,24
PEPCO,2022-04-30,62.16083270833334,60.792480499999996,81.009477,54.579869,6.499529613966594,24
PEPCO,2022-05-01,61.965124624999994,59.63991,80.946687,50.410696,10.823878385734066,24
PEPCO,2022-05-02,85.38769354166668,94.488502,118.049038,47.162378,25.2999959343948,24
PEPCO,2022-05-03,84.967450125,87.986318,131.533728,46.806635,23.357169298040137,24
PEPCO,2022-05-04,89.72253566666667,99.34121250000001,122.661972,49.082234,26.58467721863794,24
PEPCO,2022-05-05,84.98092375,90.6061335,117.095567,53.454479,19.530891898688697,24
PEPCO,2022-05-06,74.26846341666666,74.2396085,104.789479,53.967233,13.896426102469503,24
PEPCO,2022-05-07,64.83347983333333,66.8734155,79.420538,51.637204,9.009107459868714,24
PEPCO,2022-05-08,67.05927104166666,64.01780500000001,78.522875,59.334269,6.6589828991917335,24
PEPCO,2022-05-09,74.796573125,78.12853000000001,93.744343,53.691098,12.374304285802365,24
PEPCO,2022-05-10,84.88087625,83.6907875,114.377792,55.030794,20.927773367045965,24
PEPCO,2022-05-11,82.59369291666667,81.644255,118.383789,47.972467,24.517555329885237,24
PEPCO,2022-05-12,85.96120516666667,90.864452,130.433146,45.924921,28.301816220848185,24
PEPCO,2022-05-13,90.59385770833335,102.6532215,128.021654,47.165174,28.04954268750511,24
PEPCO,2022-05-14,92.14356975,96.81994549999999,127.855273,55.312708,24.3807390449102,24
PEPCO,2022-05-15,85.63289416666667,86.1933425,130.098727,46.153495,30.07658015630789,24
PEPCO,2022-05-16,92.70512804166667,97.2753625,135.279668,50.201052,28.321272431728776,24
PEPCO,2022-05-17,83.57528725,78.99375,125.582813,47.078701,25.830507554119375,24
PEPCO,2022-05-18,89.57931958333334,84.9757275,127.769,55.390493,24.194737190425943,24
PEPCO,2022-05-19,129.82162404166667,119.601358,255.967138,55.66046,61.30158241243745,24
PEPCO,2022-05-20,156.114175625,118.68458749999999,349.624382,54.52348,99.60516588096047,24
PEPCO,2022-05-21,124.44315929166667,119.004874,215.890265,61.912705,52.857911253524534,24
PEPCO,2022-05-22,101.64782354166665,102.95991000000001,157.946089,57.723272,33.898270470200416,24
PEPCO,2022-05-23,77.67753429166667,83.8269545,102.02317,52.268391,14.78895821492083,24
PEPCO,2022-05-24,73.81933866666667,82.95164199999999,86.395224,50.607968,13.282036250450592,24
PEPCO,2022-05-25,72.29166125,71.76246549999999,96.138339,50.47981,14.8929042859639,24
PEPCO,2022-05-26,77.50723029166666,79.7333695,105.613659,49.780085,17.153880968588112,24
PEPCO,2022-05-27,78.90082733333334,86.5900855,93.64079,56.508806,13.006471663143422,24
PEPCO,2022-05-28,65.731601375,62.724090000000004,89.004407,54.413034,9.876493066313632,24
PEPCO,2022-05-29,66.92987275,59.450914,106.732703,44.981094,19.284883941481635,24
PEPCO,2022-05-30,80.43003925000001,69.9774075,146.972969,44.722389,33.35909476327052,24
PEPCO,2022-05-31,106.272425,80.8700705,237.01792,47.16589,61.93700059980462,24
PEPCO,2022-06-01,107.66157808333334,102.3493225,185.461341,53.743906,43.35811792994166,24
PEPCO,2022-06-02,95.84172812499999,101.06793400000001,134.776811,53.567847,29.980469184748767,24
PEPCO,2022-06-03,81.59860741666667,79.00872899999999,117.67992,53.355178,20.293861262940663,24
PEPCO,2022-06-04,73.58801225,67.464916,107.529577,52.864745,17.120910690072616,24
PEPCO,2022-06-05,71.93778091666667,65.34687249999999,122.519374,49.523108,21.009846160450127,24
PEPCO,2022-06-06,85.03509791666667,76.156979,145.555684,48.44624,31.421143229864377,24
PEPCO,2022-06-07,96.37708300000001,97.57277350000001,145.063595,51.875699,30.39599611351515,24
PEPCO,2022-06-08,107.28290279166667,110.756617,155.93674,56.770691,35.01206170517422,24
PEPCO,2022-06-09,94.47134562500001,97.8809145,130.473714,57.739802,23.99234929743786,24
PEPCO,2022-06-10,87.003771125,85.25170299999999,120.285818,57.230057,22.113239798349614,24
PEPCO,2022-06-11,77.618279125,72.041123,112.240377,53.872656,21.18892567621212,24
PEPCO,2022-06-12,84.28740729166667,72.232508,144.661052,51.303791,32.21871793390742,24
PEPCO,2022-06-13,110.53319537499999,105.6945455,201.860595,52.15874,50.28362334448644,24
PEPCO,2022-06-14,147.26616920833334,134.181445,295.88949,57.951998,78.22273696190216,24
PEPCO,2022-06-15,153.450018,139.145918,307.341362,58.326239,79.97242870086805,24
PEPCO,2022-06-16,141.37473,130.7645485,286.896429,55.644546,70.36452567196851,24
PEPCO,2022-06-17,132.971894375,120.2525335,232.755491,64.770894,54.13814245473999,24
PEPCO,2022-06-18,68.47852291666666,63.038714,128.927803,50.026253,20.935101094680405,24
PEPCO,2022-06-19,56.33629241666667,52.857003,83.407815,44.365158,11.573714276170579,24
PEPCO,2022-06-20,77.47052441666666,62.2654125,147.324937,39.768596,38.5473171969636,24
PEPCO,2022-06-21,101.66669133333333,89.1719445,212.262997,39.737173,58.47587833601185,24
PEPCO,2022-06-22,119.71180979166667,117.577234,229.528775,43.180856,64.42238798891115,24
PEPCO,2022-06-23,89.31533045833334,92.23907650000001,143.834053,43.102609,30.352478378121706,24
PEPCO,2022-06-24,86.03826058333334,81.877364,156.128092,39.298167,39.122520328770904,24
PEPCO,2022-06-25,87.23823629166667,82.42074500000001,172.254974,37.949994,44.53340867926031,24
PEPCO,2022-06-26,87.33066191666667,86.97523100000001,146.501356,38.08333,37.46478162171106,24
PEPCO,2022-06-27,82.01835541666667,84.993061,128.230381,42.377382,27.376775548695637,24
PEPCO,2022-06-28,72.337227875,65.6726815,134.641585,37.59055,29.815758483186876,24
PEPCO,2022-06-29,84.17867700000001,65.635515,173.098326,36.585488,47.36778049544273,24
PEPCO,2022-06-30,98.418260875,87.948833,203.002637,41.651481,52.520015953592114,24
PEPCO,2022-07-01,100.18047129166666,95.011392,189.325383,44.632148,46.115680639635976,24
PEPCO,2022-07-02,88.59414054166666,83.180376,150.794294,45.709932,33.94994241573042,24
PEPCO,2022-07-03,76.87685129166667,73.158451,139.620103,37.307213,33.73714837338652,24
PEPCO,2022-07-04,75.53556658333333,66.8112275,138.232296,35.956763,35.60354848630712,24
PEPCO,2022-07-05,98.66031104166666,87.5903905,197.070381,38.953492,52.27086660867934,24
PEPCO,2022-07-06,118.18412658333334,98.453499,216.815522,49.427806,60.39446863705936,24
PEPCO,2022-07-07,113.55157095833334,104.4866065,196.527984,49.655716,48.31340402548141,24
PEPCO,2022-07-08,93.4922115,98.9753895,140.556301,47.194322,29.23789387813842,24
PEPCO,2022-07-09,73.20205925,75.740245,108.89085,44.753431,20.96322016651052,24
PEPCO,2022-07-10,61.85405491666666,54.953686,105.209621,36.378091,23.29377060023908,24
PEPCO,2022-07-11,79.683885625,73.1147465,151.069825,37.59421,35.691683780390015,24
PEPCO,2022-07-12,92.98159945833333,90.68314050000001,167.110767,39.492052,41.29073247776656,24
PEPCO,2022-07-13,97.39229404166667,95.444471,169.10523,46.275983,39.090253161362554,24
PEPCO,2022-07-14,90.23551825,93.2452215,147.440303,45.34745,32.699842235973776,24
PEPCO,2022-07-15,84.08850083333333,85.778166,137.287682,44.609318,30.051583985621914,24
PEPCO,2022-07-16,79.80325520833334,79.090514,123.086654,45.725007,27.084199592780468,24
PEPCO,2022-07-17,83.57838554166666,82.3057945,142.438066,45.36435,30.40600542925641,24
PEPCO,2022-07-18,100.62023920833333,93.739551,167.746426,49.060649,37.606779910460695,24
PEPCO,2022-07-19,106.78494266666667,98.595312,209.728729,47.651967,49.768128238709345,24
PEPCO,2022-07-20,116.28999925,108.59743850000001,211.759323,55.148579,49.39255974843247,24
PEPCO,2022-07-21,133.12691441666666,120.69564399999999,234.933875,63.829045,56.2398856216993,24
PEPCO,2022-07-22,133.28558245833332,118.3213375,248.595732,57.452057,60.66408593175713,24
PEPCO,2022-07-23,117.13738745833332,113.46396250000001,214.087538,58.966523,49.50212206966116,24
PEPCO,2022-07-24,118.94663150000001,109.1756335,226.846611,58.000302,53.94962077619415,24
PEPCO,2022-07-25,122.02111254166665,120.2588205,173.41541,74.394952,33.42240242250303,24
PEPCO,2022-07-26,103.783436875,106.970553,142.014364,62.339703,25.19589152989022,24
PEPCO,2022-07-27,106.228423125,102.73494,162.133924,58.525279,32.786450546787165,24
PEPCO,2022-07-28,112.559560875,110.3024325,174.504133,61.964625,34.58696948880542,24
PEPCO,2022-07-29,104.12129875,108.76931400000001,162.676512,58.83825,28.743405725732302,24
PEPCO,2022-07-30,87.46283,81.758191,148.633769,54.829519,27.040042512908464,24
PEPCO,2022-07-31,82.42054779166666,77.1200575,134.501299,52.214765,26.077841456594566,24
PEPCO,2022-08-01,104.16277575,95.27520150000001,189.662652,52.143907,42.7780625108118,24
PEPCO,2022-08-02,118.29748679166666,115.12849,201.073283,55.689356,46.03637518147474,24
PEPCO,2022-08-03,109.65895579166666,97.848754,216.311468,51.529614,49.22939925617886,24
PEPCO,2022-08-04,132.77763908333333,117.94138,230.515336,56.258768,59.598940616288814,24
PEPCO,2022-08-05,110.496331375,103.471475,180.592174,54.080901,41.500112815409885,24
PEPCO,2022-08-06,102.00054908333334,94.530979,175.152326,55.159321,38.16887236188265,24
PEPCO,2022-08-07,102.4438955,95.21353500000001,181.719541,54.989039,38.88565027218836,24
PEPCO,2022-08-08,131.4975675,106.7493085,275.00689,58.941783,67.52318475711233,24
PEPCO,2022-08-09,145.25175679166668,116.522228,310.064431,68.106458,76.12993522554784,24
PEPCO,2022-08-10,130.5482935,116.9762275,229.491693,65.645444,54.547596373336496,24
PEPCO,2022-08-11,103.73767983333333,102.4575245,162.968895,57.818148,32.43421939058824,24
PEPCO,2022-08-12,83.48765766666666,80.09536800000001,125.62996,51.85634,21.738254194376797,24
PEPCO,2022-08-13,68.32386983333333,67.463814,92.166439,52.373495,13.424005634509658,24
PEPCO,2022-08-14,68.89955595833334,65.7485895,97.822987,50.34107,14.791825809078892,24
PEPCO,2022-08-15,87.65698466666667,85.026235,137.820945,54.455702,23.546494457135786,24
PEPCO,2022-08-16,93.24407095833334,91.2848045,140.908841,54.706282,26.523419671241673,24
PEPCO,2022-08-17,93.65617049999999,89.08534850000001,152.328215,53.353475,32.53460323986813,24
PEPCO,2022-08-18,100.40103125,91.15644,173.499953,56.544861,35.428077614613855,24
PEPCO,2022-08-19,106.35725733333334,99.312363,193.33971,56.807802,43.1208337649414,24
PEPCO,2022-08-20,95.28723695833332,90.66102599999999,141.804688,61.316049,27.423070916465196,24
PEPCO,2022-08-21,87.345360375,84.2597435,121.630473,58.58959,22.398993281728547,24
PEPCO,2022-08-22,97.43581483333332,93.128691,147.796321,59.443819,28.15813357612848,24
PEPCO,2022-08-23,109.71182475,94.4012585,191.717742,59.086136,41.98764650793475,24
PEPCO,2022-08-24,114.81001266666668,101.302684,202.725387,60.898948,44.57115263482384,24
PEPCO,2022-08-25,115.54971766666667,101.3542295,207.653126,63.511085,44.364440033433944,24
PEPCO,2022-08-26,115.35158441666665,108.1192615,194.316017,62.161061,40.94264486037064,24
PEPCO,2022-08-27,99.49507791666667,89.78660400000001,180.918895,59.643983,36.22683677268801,24
PEPCO,2022-08-28,101.146876125,83.20426549999999,187.064888,58.797273,42.672792599495146,24
PEPCO,2022-08-29,132.011184625,109.135235,256.340766,59.85944,63.97830112463774,24
PEPCO,2022-08-30,136.06719470833335,120.1347385,268.140467,71.625011,56.69639710818004,24
PEPCO,2022-08-31,107.29865541666668,97.03569350000001,175.195099,63.493245,34.91509256151867,24
PEPCO,2022-09-01,104.91715104166667,93.396353,185.583589,57.061174,39.919472412307556,24
PEPCO,2022-09-02,107.88462249999999,100.321166,180.470857,60.480915,38.21314755131079,24
PEPCO,2022-09-03,108.790525375,105.38891100000001,178.367155,66.598656,34.307337897617096,24
PEPCO,2022-09-04,92.36734479166667,86.41359499999999,142.565597,57.915049,28.149096807049503,24
PEPCO,2022-09-05,88.42433741666667,78.037573,138.645236,59.894589,24.335823844274042,24
PEPCO,2022-09-06,107.27704804166666,102.5351865,174.079468,62.116795,33.984274685701706,24
PEPCO,2022-09-07,95.02616783333333,93.788453,132.983889,58.74911,24.7502679802355,24
PEPCO,2022-09-08,96.68597070833333,90.2480075,155.901436,55.432989,31.78207606031829,24
PEPCO,2022-09-09,100.310836125,91.339566,171.010669,52.546309,36.484841983784044,24
PEPCO,2022-09-10,97.46764558333332,96.34526149999999,137.029819,58.834206,27.733763316276075,24
PEPCO,2022-09-11,84.04153266666667,82.3061865,119.988776,56.176438,21.04431091995102,24
PEPCO,2022-09-12,97.69337233333333,92.95499000000001,155.043595,52.611522,34.20980185708236,24
PEPCO,2022-09-13,106.13442283333335,101.224737,170.051855,64.750006,31.57440810436172,24
PEPCO,2022-09-14,99.89200483333333,97.04627400000001,162.967499,53.086079,34.15702344534055,24
PEPCO,2022-09-15,113.6208425,105.1964045,199.74601,58.556091,42.55861117479237,24
PEPCO,2022-09-16,105.760639625,98.18148500000001,183.923102,53.832044,41.09154348153852,24
PEPCO,2022-09-17,90.20748725,84.832809,159.97383,51.696175,33.81819115645599,24
PEPCO,2022-09-18,87.85595841666667,75.1638925,174.046551,48.379054,39.994162146158104,24
PEPCO,2022-09-19,109.10650658333333,99.0747245,212.634238,51.050091,47.10437448986581,24
PEPCO,2022-09-20,112.728845125,103.26254399999999,210.143521,55.001865,44.10460162543354,24
PEPCO,2022-09-21,111.982548875,106.6482885,221.339177,50.385172,50.338830224934576,24
PEPCO,2022-09-22,98.44980354166667,102.824498,132.77753,56.686629,23.841544818532423,24
PEPCO,2022-09-23,70.22567516666668,71.3110175,102.377178,48.717301,13.851511454682043,24
PEPCO,2022-09-24,52.902344,50.3682495,74.398565,42.73153,8.892587638147248,24
PEPCO,2022-09-25,50.528671124999995,42.56823,91.319749,33.001189,17.654320350430027,24
PEPCO,2022-09-26,58.20178420833333,56.9612275,102.049027,32.181436,18.18970472483189,24
PEPCO,2022-09-27,58.231554875,56.196861999999996,97.519301,35.028666,15.254410314778351,24
PEPCO,2022-09-28,66.83673491666667,70.3474975,98.580422,39.42443,17.078144971080288,24
PEPCO,2022-09-29,59.96433433333333,60.689775,84.108111,37.838523,13.004258612704321,24
PEPCO,2022-09-30,60.480847624999996,68.884386,73.846326,38.055788,13.484453533038717,24
PEPCO,2022-10-01,48.43308133333333,46.748039,75.971422,36.559267,8.979471921591996,24
PEPCO,2022-10-02,44.712285916666666,44.923179000000005,71.160621,31.795011,10.05137249315665,24
PEPCO,2022-10-03,64.39507708333333,76.821907,100.467072,34.018434,20.732239430953673,24
PEPCO,2022-10-04,76.27212429166667,84.14853199999999,107.803998,48.470583,18.36350337086567,24
PEPCO,2022-10-05,70.03080145833333,73.912581,102.650625,42.250465,15.991869030336208,24
PEPCO,2022-10-06,75.27323558333333,82.612633,119.769885,41.558707,20.314937092249103,24
PEPCO,2022-10-07,65.41982916666667,69.9410455,98.367735,41.171965,16.02366965275158,24
PEPCO,2022-10-08,59.548267083333336,55.818635,84.6297,49.13017,9.365561764228103,24
PEPCO,2022-10-09,54.876916666666666,49.972190999999995,114.854109,41.273644,16.478942113499773,24
PEPCO,2022-10-10,89.012516625,89.6947155,137.806993,59.036931,20.870046824123882,24
PEPCO,2022-10-11,73.001217875,67.481905,108.284316,44.583498,19.056341488017704,24
PEPCO,2022-10-12,70.505513375,71.8091675,111.264346,41.813347,18.867367722095455,24
PEPCO,2022-10-13,74.53663258333333,76.882779,113.783715,47.367822,16.480360545854143,24
PEPCO,2022-10-14,74.87660666666666,69.654597,117.197416,53.616516,15.445702913479062,24
PEPCO,2022-10-15,69.48833179166667,68.32251099999999,102.914851,50.240086,13.47029995167728,24
PEPCO,2022-10-16,61.776383083333336,58.026161,98.986537,47.255709,12.506043439743642,24
PEPCO,2022-10-17,73.45289458333333,75.97211100000001,126.822943,42.111276,22.10233978047244,24
PEPCO,2022-10-18,83.35955583333333,82.382296,131.214185,53.810436,20.11037158764987,24
PEPCO,2022-10-19,85.5715505,79.8966195,152.115872,56.518375,24.080469214488975,24
PEPCO,2022-10-20,85.88458791666666,78.3472075,170.178445,61.932404,25.950618149971778,24
PEPCO,2022-10-21,72.47333979166667,66.2190115,139.77724,53.879004,19.592868708535207,24
PEPCO,2022-10-22,52.3585415,48.120062,68.599122,43.279129,8.622936900767334,24
PEPCO,2022-10-23,46.89327879166667,45.641879,75.901105,33.975811,10.933193869399476,24
PEPCO,2022-10-24,51.846674125,54.797836000000004,80.403008,29.044211,14.471697941279094,24
PEPCO,2022-10-25,56.99306908333333,61.886607999999995,90.826905,31.399979,15.319225685218173,24
PEPCO,2022-10-26,57.43232329166667,59.438266999999996,94.932471,34.739279,15.253135784662172,24
PEPCO,2022-10-27,65.692119375,66.8031525,101.377189,42.421322,15.086033441407537,24
PEPCO,2022-10-28,62.69812145833333,64.110374,98.948396,39.240208,15.238548946194786,24
PEPCO,2022-10-29,49.073199208333335,45.6924915,62.715531,41.050827,7.026830896700568,24
PEPCO,2022-10-30,47.510269,46.046381,72.873299,38.194513,8.237898866587418,24
PEPCO,2022-10-31,61.538547083333334,68.826749,83.806209,36.178544,16.663481483790083,24
PEPCO,2022-11-01,53.5386045,55.9100935,80.049654,32.785314,12.940145546053651,24
PEPCO,2022-11-02,56.92200604166666,63.3005985,81.1347,34.0834,14.286204687265807,24
PEPCO,2022-11-03,47.34373341666666,48.132450500000004,73.07408,26.852319,12.632577327114612,24
PEPCO,2022-11-04,41.523869291666664,44.9551075,57.251541,24.331131,9.79120101282581,24
PEPCO,2022-11-05,33.36213454166667,34.878951,48.567745,20.169864,7.530498976811986,24
PEPCO,2022-11-06,37.760642374999996,36.8383735,88.609,18.647858,16.76416400323129,24
PEPCO,2022-11-07,48.756802416666666,50.623899,106.14567,20.580748,18.299586568744683,24
PEPCO,2022-11-08,43.976974500000004,45.1358025,95.444789,20.878552,16.75191734643859,24
PEPCO,2022-11-09,53.791294791666665,53.821552499999996,91.676408,35.069893,15.930647997383536,24
PEPCO,2022-11-10,34.830741625,34.3538655,59.235924,22.811227,8.36460428351134,24
PEPCO,2022-11-11,39.77092654166667,43.229742,58.962025,23.228665,10.136149248490563,24
